﻿﻿﻿﻿﻿﻿﻿﻿﻿시즌/대회,소속팀,닉네임,국적,포지션,등급
Valorant Champions 2025,Xi Lai Gaming,NoMan,HK,DUELIST,C
Valorant Champions 2025,MIBR,cortezia,BR,SENTINEL,C
Valorant Champions 2025,GIANTX,Cloud,RU,INITIATOR,B
Valorant Champions 2025,Fnatic,Chronicle,RU,SENTINEL,A
Valorant Champions 2025,Fnatic,Alfajer,TR,SENTINEL,A
Valorant Champions 2025,G2 Esports,jawgemo,KH,DUELIST,B
Valorant Champions 2025,Paper Rex,Jinggg,SG,FLEX,A
Valorant Champions 2025,MIBR,Verno,US,INITIATOR,B
Valorant Champions 2025,EDward Gaming,ZmjjKK,CN,DUELIST,C
Valorant Champions 2025,T1,iZu,KR,DUELIST,B
Valorant Champions 2025,T1,Meteor,KR,SENTINEL,B
Valorant Champions 2025,Kiwoom DRX,Flashback,KR,DUELIST,B
Valorant Champions 2025,G2 Esports,valyn,US,CONTROLLER,B
Valorant Champions 2025,Paper Rex,f0rsakeN,ID,CONTROLLER,A
Valorant Champions 2025,Team Heretics,Wo0t,TR,SENTINEL,B
Valorant Champions 2025,Xi Lai Gaming,happywei,TW,CONTROLLER,B
Valorant Champions 2025,Kiwoom DRX,HYUNMIN,KR,DUELIST,A
Valorant Champions 2025,Team Liquid,nAts,RU,SENTINEL,B
Valorant Champions 2025,Kiwoom DRX,MaKo,KR,CONTROLLER,B
Valorant Champions 2025,Paper Rex,d4v41,MY,SENTINEL,B
Valorant Champions 2025,Xi Lai Gaming,Viva,CN,INITIATOR,D
Valorant Champions 2025,GIANTX,westside,PL,SENTINEL,C
Valorant Champions 2025,NRG,mada,CA,DUELIST,A
Valorant Champions 2025,Fnatic,crashies,US,INITIATOR,A
Valorant Champions 2025,Team Liquid,keiko,GB,CONTROLLER,C
Valorant Champions 2025,Dragon Ranger Gaming,Demon1,US,SENTINEL,C
Valorant Champions 2025,EDward Gaming,nobody,CN,INITIATOR,C
Valorant Champions 2025,NRG,s0m,US,CONTROLLER,A
Valorant Champions 2025,MIBR,artzin,BR,FLEX,C
Valorant Champions 2025,T1,DH,KR,CONTROLLER,B
Valorant Champions 2025,G2 Esports,trent,US,INITIATOR,B
Valorant Champions 2025,Sentinels,zekken,US,DUELIST,B
Valorant Champions 2025,NRG,Ethan,US,INITIATOR,A
Valorant Champions 2025,GIANTX,ara,RO,DUELIST,B
Valorant Champions 2025,RRQ,Jemkin,RU,DUELIST,C
Valorant Champions 2025,Kiwoom DRX,BeYN,KR,INITIATOR,B
Valorant Champions 2025,MIBR,xenom,BR,CONTROLLER,C
Valorant Champions 2025,Xi Lai Gaming,Rarga,RU,DUELIST,C
Valorant Champions 2025,Sentinels,N4RRATE,US,INITIATOR,C
Valorant Champions 2025,Fnatic,doma,HR,INITIATOR,C
Valorant Champions 2025,Bilibili Gaming,nephh,SG,FLEX,D
Valorant Champions 2025,Bilibili Gaming,Levius,CN,SENTINEL,D
Valorant Champions 2025,Team Heretics,MiniBoo,LT,DUELIST,B
Valorant Champions 2025,Team Liquid,kamo,PL,DUELIST,B
Valorant Champions 2025,GIANTX,Flickless,BE,INITIATOR,C
Valorant Champions 2025,RRQ,Monyet,ID,DUELIST,C
Valorant Champions 2025,RRQ,Kushy,ID,INITIATOR,C
Valorant Champions 2025,Dragon Ranger Gaming,Nicc,TW,INITIATOR,D
Valorant Champions 2025,G2 Esports,JonahP,CA,INITIATOR,B
Valorant Champions 2025,Team Heretics,benjyfishy,GB,SENTINEL,C
Valorant Champions 2025,Fnatic,Boaster,GB,CONTROLLER,A
Valorant Champions 2025,EDward Gaming,CHICHOO,CN,SENTINEL,C
Valorant Champions 2025,Team Heretics,Boo,LT,CONTROLLER,B
Valorant Champions 2025,Team Liquid,trexx,RU,INITIATOR,C
Valorant Champions 2025,Kiwoom DRX,free1ng,KR,SENTINEL,C
Valorant Champions 2025,RRQ,xffero,ID,SENTINEL,C
Valorant Champions 2025,T1,BuZz,KR,DUELIST,C
Valorant Champions 2025,Dragon Ranger Gaming,Flex1n,CN,CONTROLLER,D
Valorant Champions 2025,Dragon Ranger Gaming,Akeman,CN,DUELIST,D
Valorant Champions 2025,Paper Rex,PatMen,PH,INITIATOR,B
Valorant Champions 2025,GIANTX,grubinho,PL,CONTROLLER,C
Valorant Champions 2025,RRQ,crazyguy,VN,INITIATOR,C
Valorant Champions 2025,EDward Gaming,Jieni7,CN,DUELIST,C
Valorant Champions 2025,Team Liquid,paTiTek,PL,INITIATOR,C
Valorant Champions 2025,Sentinels,Zellsis,US,SENTINEL,D
Valorant Champions 2025,Sentinels,bang,US,CONTROLLER,D
Valorant Champions 2025,Xi Lai Gaming,coconut,HK,CONTROLLER,C
Valorant Champions 2025,T1,stax,KR,INITIATOR,C
Valorant Champions 2025,Bilibili Gaming,rushia,CN,CONTROLLER,D
Valorant Champions 2025,Bilibili Gaming,whzy,CN,DUELIST,D
VCT 2025: Americas Stage 1,G2 Esports,trent,US,INITIATOR,A
VCT 2025: Americas Stage 1,LOUD,lukxo,BR,SENTINEL,A
VCT 2025: Americas Stage 1,100 Thieves,Cryocells,US,DUELIST,A
VCT 2025: Americas Stage 1,MIBR,aspas,BR,DUELIST,A
VCT 2025: Americas Stage 1,MIBR,Verno,US,INITIATOR,B
VCT 2025: Americas Stage 1,Sentinels,johnqt,MA,INITIATOR,B
VCT 2025: Americas Stage 1,Sentinels,zekken,US,DUELIST,A
VCT 2025: Americas Stage 1,Cloud9,v1c,US,CONTROLLER,A
VCT 2025: Americas Stage 1,LOUD,pANcada,BR,CONTROLLER,A
VCT 2025: Americas Stage 1,G2 Esports,leaf,US,SENTINEL,B
VCT 2025: Americas Stage 1,Sentinels,bang,US,CONTROLLER,A
VCT 2025: Americas Stage 1,NRG,mada,CA,DUELIST,B
VCT 2025: Americas Stage 1,KRÜ Esports,keznit,CL,DUELIST,B
VCT 2025: Americas Stage 1,KRÜ Esports,Shyy,CL,SENTINEL,C
VCT 2025: Americas Stage 1,NRG,s0m,US,CONTROLLER,A
VCT 2025: Americas Stage 1,100 Thieves,eeiu,CA,INITIATOR,B
VCT 2025: Americas Stage 1,2Game Esports,Zap,BR,INITIATOR,B
VCT 2025: Americas Stage 1,NRG,Ethan,US,INITIATOR,A
VCT 2025: Americas Stage 1,Sentinels,N4RRATE,US,INITIATOR,B
VCT 2025: Americas Stage 1,Cloud9,Xeppaa,US,FLEX,B
VCT 2025: Americas Stage 1,Leviatán,Demon1,US,CONTROLLER,B
VCT 2025: Americas Stage 1,G2 Esports,valyn,US,CONTROLLER,B
VCT 2025: Americas Stage 1,KRÜ Esports,Mazino,CL,FLEX,A
VCT 2025: Americas Stage 1,G2 Esports,jawgemo,KH,DUELIST,B
VCT 2025: Americas Stage 1,Evil Geniuses,yay,US,SENTINEL,B
VCT 2025: Americas Stage 1,Cloud9,mitch,US,INITIATOR,B
VCT 2025: Americas Stage 1,100 Thieves,zander,CA,CONTROLLER,B
VCT 2025: Americas Stage 1,Evil Geniuses,supamen,US,CONTROLLER,C
VCT 2025: Americas Stage 1,NRG,brawk,US,INITIATOR,B
VCT 2025: Americas Stage 1,Cloud9,OXY,US,DUELIST,B
VCT 2025: Americas Stage 1,MIBR,xenom,BR,CONTROLLER,C
VCT 2025: Americas Stage 1,Evil Geniuses,icy,US,DUELIST,B
VCT 2025: Americas Stage 1,MIBR,cortezia,BR,SENTINEL,C
VCT 2025: Americas Stage 1,Evil Geniuses,Derrek,US,INITIATOR,C
VCT 2025: Americas Stage 1,KRÜ Esports,Melser,CL,CONTROLLER,B
VCT 2025: Americas Stage 1,LOUD,dgzin,BR,DUELIST,C
VCT 2025: Americas Stage 1,Leviatán,tex,DE,SENTINEL,C
VCT 2025: Americas Stage 1,2Game Esports,lz,BR,CONTROLLER,B
VCT 2025: Americas Stage 1,Leviatán,C0M,US,INITIATOR,C
VCT 2025: Americas Stage 1,2Game Esports,Askia,BR,DUELIST,C
VCT 2025: Americas Stage 1,G2 Esports,JonahP,CA,INITIATOR,C
VCT 2025: Americas Stage 1,100 Thieves,Asuna,US,DUELIST,C
VCT 2025: Americas Stage 1,Evil Geniuses,NaturE,US,INITIATOR,C
VCT 2025: Americas Stage 1,LOUD,cauanzin,BR,INITIATOR,C
VCT 2025: Americas Stage 1,Leviatán,kiNgg,CL,DUELIST,C
VCT 2025: Americas Stage 1,FURIA,pryze,BR,INITIATOR,C
VCT 2025: Americas Stage 1,LOUD,tuyz,BR,SENTINEL,C
VCT 2025: Americas Stage 1,KRÜ Esports,adverso,CL,INITIATOR,C
VCT 2025: Americas Stage 1,Leviatán,Rossy,US,INITIATOR,C
VCT 2025: Americas Stage 1,FURIA,Khalil,BR,CONTROLLER,C
VCT 2025: Americas Stage 1,Sentinels,Zellsis,US,SENTINEL,C
VCT 2025: Americas Stage 1,2Game Esports,gobera,BR,SENTINEL,C
VCT 2025: Americas Stage 1,Cloud9,neT,US,SENTINEL,C
VCT 2025: Americas Stage 1,2Game Esports,PxS,US,INITIATOR,C
VCT 2025: Americas Stage 1,2Game Esports,silentzz,BR,SENTINEL,C
VCT 2025: Americas Stage 1,MIBR,artzin,BR,INITIATOR,C
VCT 2025: Americas Stage 1,FURIA,heat,BR,SENTINEL,D
VCT 2025: Americas Stage 1,NRG,FiNESSE,CA,SENTINEL,D
VCT 2025: Americas Stage 1,100 Thieves,Boostio,US,SENTINEL,D
VCT 2025: Americas Stage 1,FURIA,havoc,BR,DUELIST,D
VCT 2025: Americas Stage 1,FURIA,raafa,BR,INITIATOR,D
VCT 2025: Americas Stage 1,LOUD,v1nny,BR,INITIATOR,D
VCT 2025: China Stage 1,TYLOO,slowly,CN,INITIATOR,A
VCT 2025: China Stage 1,Xi Lai Gaming,Rarga,RU,DUELIST,A
VCT 2025: China Stage 1,Bilibili Gaming,whzy,CN,DUELIST,A
VCT 2025: China Stage 1,EDward Gaming,Smoggy,CN,CONTROLLER,B
VCT 2025: China Stage 1,Dragon Ranger Gaming,vo0kashu,RU,SENTINEL,A
VCT 2025: China Stage 1,Trace Esports,Kai,CN,DUELIST,A
VCT 2025: China Stage 1,Bilibili Gaming,rushia,CN,CONTROLLER,A
VCT 2025: China Stage 1,TYLOO,Scales,CN,INITIATOR,A
VCT 2025: China Stage 1,EDward Gaming,CHICHOO,CN,SENTINEL,A
VCT 2025: China Stage 1,Bilibili Gaming,Knight,CN,INITIATOR,B
VCT 2025: China Stage 1,Titan Esports Club,Rb,KR,INITIATOR,B
VCT 2025: China Stage 1,JD Gaming,stew,KR,DUELIST,B
VCT 2025: China Stage 1,Xi Lai Gaming,Viva,CN,INITIATOR,B
VCT 2025: China Stage 1,Bilibili Gaming,nephh,SG,INITIATOR,A
VCT 2025: China Stage 1,Wolves Esports,Yuicaw,TW,INITIATOR,B
VCT 2025: China Stage 1,FunPlus Phoenix,yosemite,CN,SENTINEL,B
VCT 2025: China Stage 1,EDward Gaming,ZmjjKK,CN,DUELIST,A
VCT 2025: China Stage 1,Nova Esports,Ezeir,CN,CONTROLLER,B
VCT 2025: China Stage 1,Dragon Ranger Gaming,Flex1n,CN,CONTROLLER,A
VCT 2025: China Stage 1,Xi Lai Gaming,coconut,HK,INITIATOR,B
VCT 2025: China Stage 1,Xi Lai Gaming,YOU,HK,FLEX,B
VCT 2025: China Stage 1,Wolves Esports,Lysoar,CN,SENTINEL,B
VCT 2025: China Stage 1,TYLOO,Ninebody,CN,DUELIST,B
VCT 2025: China Stage 1,Xi Lai Gaming,happywei,TW,CONTROLLER,A
VCT 2025: China Stage 1,All Gamers,K1ra,CN,CONTROLLER,A
VCT 2025: China Stage 1,Titan Esports Club,Coco,CN,INITIATOR,B
VCT 2025: China Stage 1,FunPlus Phoenix,Autumn,AU,SENTINEL,C
VCT 2025: China Stage 1,Trace Esports,heybay,HK,SENTINEL,B
VCT 2025: China Stage 1,Titan Esports Club,Abo,CN,SENTINEL,C
VCT 2025: China Stage 1,JD Gaming,Z1yan,CN,SENTINEL,C
VCT 2025: China Stage 1,Bilibili Gaming,Levius,CN,SENTINEL,C
VCT 2025: China Stage 1,Wolves Esports,Juicy,SG,DUELIST,C
VCT 2025: China Stage 1,Nova Esports,GuanG,CN,SENTINEL,C
VCT 2025: China Stage 1,Titan Esports Club,TvirusLuke,TW,DUELIST,B
VCT 2025: China Stage 1,JD Gaming,Babyblue,CN,INITIATOR,C
VCT 2025: China Stage 1,Wolves Esports,Spring,TW,CONTROLLER,B
VCT 2025: China Stage 1,Trace Esports,LuoK1ng,CN,CONTROLLER,B
VCT 2025: China Stage 1,FunPlus Phoenix,AAAAY,CN,CONTROLLER,C
VCT 2025: China Stage 1,JD Gaming,jkuro,CN,CONTROLLER,B
VCT 2025: China Stage 1,Dragon Ranger Gaming,Nicc,TW,INITIATOR,B
VCT 2025: China Stage 1,Nova Esports,cb,CN,FLEX,C
VCT 2025: China Stage 1,JD Gaming,MrCANI,TW,INITIATOR,C
VCT 2025: China Stage 1,Titan Esports Club,Haodong,CN,CONTROLLER,C
VCT 2025: China Stage 1,TYLOO,zjc,CN,INITIATOR,C
VCT 2025: China Stage 1,Dragon Ranger Gaming,SpiritZ1,TW,DUELIST,B
VCT 2025: China Stage 1,Trace Esports,FengF,CN,FLEX,C
VCT 2025: China Stage 1,All Gamers,Bai,CN,DUELIST,C
VCT 2025: China Stage 1,Trace Esports,Biank,CN,INITIATOR,C
VCT 2025: China Stage 1,TYLOO,waituu,CN,CONTROLLER,C
VCT 2025: China Stage 1,Trace Esports,Midi,CN,INITIATOR,C
VCT 2025: China Stage 1,EDward Gaming,nobody,CN,INITIATOR,C
VCT 2025: China Stage 1,Nova Esports,OBONE,CN,FLEX,C
VCT 2025: China Stage 1,Wolves Esports,SiuFatBB,HK,INITIATOR,C
VCT 2025: China Stage 1,EDward Gaming,Jieni7,CN,FLEX,C
VCT 2025: China Stage 1,FunPlus Phoenix,XII,TW,INITIATOR,C
VCT 2025: China Stage 1,TYLOO,5CM,CN,SENTINEL,C
VCT 2025: China Stage 1,Dragon Ranger Gaming,Cangshu,TW,INITIATOR,C
VCT 2025: China Stage 1,FunPlus Phoenix,Shr1mp,CN,INITIATOR,C
VCT 2025: China Stage 1,Nova Esports,o0o0o,CN,INITIATOR,D
VCT 2025: China Stage 1,All Gamers,Lsn,CN,INITIATOR,D
VCT 2025: China Stage 1,All Gamers,player,CN,DUELIST,C
VCT 2025: China Stage 1,All Gamers,HanChe,TW,DUELIST,D
VCT 2025: China Stage 1,FunPlus Phoenix,Life,CN,DUELIST,D
VCT 2025: China Stage 1,All Gamers,deLb,ID,SENTINEL,D
VCT 2025: China Stage 1,EDward Gaming,S1Mon,TW,INITIATOR,D
VCT 2025: Pacific Stage 1,Team Secret,invy,PH,SENTINEL,A
VCT 2025: Pacific Stage 1,RRQ,Jemkin,RU,DUELIST,A
VCT 2025: Pacific Stage 1,BOOM Esports,dos9,KZ,CONTROLLER,A
VCT 2025: Pacific Stage 1,Paper Rex,Jinggg,SG,CONTROLLER,A
VCT 2025: Pacific Stage 1,Gen.G,Foxy9,KR,SENTINEL,A
VCT 2025: Pacific Stage 1,Kiwoom DRX,MaKo,KR,CONTROLLER,A
VCT 2025: Pacific Stage 1,Kiwoom DRX,HYUNMIN,KR,DUELIST,A
VCT 2025: Pacific Stage 1,DFM,Akame,KR,INITIATOR,B
VCT 2025: Pacific Stage 1,Talon Esports,primmie,TH,DUELIST,A
VCT 2025: Pacific Stage 1,Paper Rex,f0rsakeN,ID,DUELIST,A
VCT 2025: Pacific Stage 1,Gen.G,t3xture,KR,DUELIST,A
VCT 2025: Pacific Stage 1,Kiwoom DRX,Flashback,KR,DUELIST,A
VCT 2025: Pacific Stage 1,Gen.G,Karon,KR,CONTROLLER,A
VCT 2025: Pacific Stage 1,Gen.G,Munchkin,KR,INITIATOR,B
VCT 2025: Pacific Stage 1,Nongshim RedForce,margaret,KR,SENTINEL,C
VCT 2025: Pacific Stage 1,Global Esports,Kr1stal,RU,INITIATOR,B
VCT 2025: Pacific Stage 1,BOOM Esports,NcSlasher,ID,INITIATOR,A
VCT 2025: Pacific Stage 1,Nongshim RedForce,Francis,KR,INITIATOR,B
VCT 2025: Pacific Stage 1,Global Esports,UdoTan,KR,SENTINEL,B
VCT 2025: Pacific Stage 1,ZETA DIVISION,SugarZ3ro,JP,CONTROLLER,B
VCT 2025: Pacific Stage 1,T1,iZu,KR,FLEX,A
VCT 2025: Pacific Stage 1,Paper Rex,something,RU,INITIATOR,B
VCT 2025: Pacific Stage 1,BOOM Esports,BerserX,ID,SENTINEL,B
VCT 2025: Pacific Stage 1,Nongshim RedForce,Ivy,KR,SENTINEL,C
VCT 2025: Pacific Stage 1,RRQ,Kushy,ID,INITIATOR,B
VCT 2025: Pacific Stage 1,Paper Rex,PatMen,PH,INITIATOR,B
VCT 2025: Pacific Stage 1,Gen.G,Ash,KR,INITIATOR,C
VCT 2025: Pacific Stage 1,Kiwoom DRX,BeYN,KR,INITIATOR,C
VCT 2025: Pacific Stage 1,Talon Esports,Killua,TH,INITIATOR,C
VCT 2025: Pacific Stage 1,Team Secret,JessieVash,PH,INITIATOR,C
VCT 2025: Pacific Stage 1,Nongshim RedForce,Persia,KR,CONTROLLER,C
VCT 2025: Pacific Stage 1,BOOM Esports,Famouz,ID,DUELIST,B
VCT 2025: Pacific Stage 1,Paper Rex,d4v41,MY,INITIATOR,B
VCT 2025: Pacific Stage 1,T1,Meteor,KR,SENTINEL,B
VCT 2025: Pacific Stage 1,T1,BuZz,KR,DUELIST,C
VCT 2025: Pacific Stage 1,RRQ,xffero,ID,SENTINEL,B
VCT 2025: Pacific Stage 1,Kiwoom DRX,free1ng,KR,SENTINEL,C
VCT 2025: Pacific Stage 1,ZETA DIVISION,CLZ,JP,INITIATOR,C
VCT 2025: Pacific Stage 1,Nongshim RedForce,Dambi,KR,DUELIST,C
VCT 2025: Pacific Stage 1,DFM,gyen,JP,CONTROLLER,C
VCT 2025: Pacific Stage 1,T1,stax,KR,INITIATOR,C
VCT 2025: Pacific Stage 1,RRQ,crazyguy,VN,INITIATOR,B
VCT 2025: Pacific Stage 1,RRQ,Monyet,ID,CONTROLLER,C
VCT 2025: Pacific Stage 1,ZETA DIVISION,TenTen,KR,DUELIST,B
VCT 2025: Pacific Stage 1,ZETA DIVISION,Dep,JP,DUELIST,C
VCT 2025: Pacific Stage 1,BOOM Esports,Shiro,ID,INITIATOR,C
VCT 2025: Pacific Stage 1,Talon Esports,thyy,TH,CONTROLLER,B
VCT 2025: Pacific Stage 1,T1,Sylvan,KR,CONTROLLER,C
VCT 2025: Pacific Stage 1,Talon Esports,JitBoyS,TH,SENTINEL,C
VCT 2025: Pacific Stage 1,DFM,Meiy,JP,DUELIST,C
VCT 2025: Pacific Stage 1,Team Secret,Jremy,PH,DUELIST,B
VCT 2025: Pacific Stage 1,Talon Esports,Crws,TH,INITIATOR,C
VCT 2025: Pacific Stage 1,ZETA DIVISION,Xdll,JP,FLEX,C
VCT 2025: Pacific Stage 1,Global Esports,kellyS,PH,SENTINEL,C
VCT 2025: Pacific Stage 1,Paper Rex,mindfreak,ID,SENTINEL,D
VCT 2025: Pacific Stage 1,Team Secret,Wild0reoo,PH,INITIATOR,C
VCT 2025: Pacific Stage 1,Kiwoom DRX,Estrella,KR,SENTINEL,C
VCT 2025: Pacific Stage 1,Team Secret,2GE,PH,CONTROLLER,C
VCT 2025: Pacific Stage 1,Global Esports,Deryeon,SG,DUELIST,B
VCT 2025: Pacific Stage 1,Global Esports,Papi,PH,CONTROLLER,C
VCT 2025: Pacific Stage 1,DFM,Jinboong,KR,SENTINEL,D
VCT 2025: Pacific Stage 1,ZETA DIVISION,SyouTa,JP,SENTINEL,D
VCT 2025: Pacific Stage 1,Gen.G,Suggest,KR,SENTINEL,D
VCT 2025: Pacific Stage 1,DFM,Art,JP,INITIATOR,D
VCT 2025: Pacific Stage 1,Global Esports,yokam,PH,DUELIST,D
VCT 2025: EMEA Stage 1,Fnatic,kaajak,PL,DUELIST,A
VCT 2025: EMEA Stage 1,Karmine Corp,marteen,CZ,DUELIST,A
VCT 2025: EMEA Stage 1,Karmine Corp,SUYGETSU,UN,CONTROLLER,A
VCT 2025: EMEA Stage 1,BBL Esports,sociablEE,TR,INITIATOR,B
VCT 2025: EMEA Stage 1,Team Heretics,MiniBoo,LT,DUELIST,A
VCT 2025: EMEA Stage 1,Team Liquid,keiko,GB,CONTROLLER,A
VCT 2025: EMEA Stage 1,Team Heretics,RieNs,TR,INITIATOR,A
VCT 2025: EMEA Stage 1,BBL Esports,PROFEK,PL,CONTROLLER,A
VCT 2025: EMEA Stage 1,Fnatic,crashies,US,INITIATOR,A
VCT 2025: EMEA Stage 1,Team Liquid,nAts,RU,SENTINEL,B
VCT 2025: EMEA Stage 1,Team Heretics,Wo0t,TR,INITIATOR,A
VCT 2025: EMEA Stage 1,Team Vitality,CyvOph,FR,FLEX,B
VCT 2025: EMEA Stage 1,NaVi,Shao,UN,INITIATOR,A
VCT 2025: EMEA Stage 1,Apeks,florescent,VN,DUELIST,B
VCT 2025: EMEA Stage 1,Gentle Mates,kamyk,PL,INITIATOR,B
VCT 2025: EMEA Stage 1,NaVi,Ruxic,TR,CONTROLLER,A
VCT 2025: EMEA Stage 1,Fnatic,Chronicle,RU,SENTINEL,A
VCT 2025: EMEA Stage 1,FUT Esports,MrFaliN,TR,INITIATOR,C
VCT 2025: EMEA Stage 1,Team Heretics,benjyfishy,GB,SENTINEL,B
VCT 2025: EMEA Stage 1,Gentle Mates,Minny,CZ,SENTINEL,C
VCT 2025: EMEA Stage 1,GIANTX,ara,RO,DUELIST,A
VCT 2025: EMEA Stage 1,Karmine Corp,Avez,EG,INITIATOR,B
VCT 2025: EMEA Stage 1,Movistar KOI,soulcas,GB,SENTINEL,B
VCT 2025: EMEA Stage 1,BBL Esports,LewN,TR,DUELIST,B
VCT 2025: EMEA Stage 1,BBL Esports,MAGNUM,CZ,SENTINEL,B
VCT 2025: EMEA Stage 1,FUT Esports,yetujey,TR,SENTINEL,C
VCT 2025: EMEA Stage 1,GIANTX,Cloud,RU,INITIATOR,B
VCT 2025: EMEA Stage 1,NaVi,hiro,TR,SENTINEL,C
VCT 2025: EMEA Stage 1,FUT Esports,xeus,TR,DUELIST,B
VCT 2025: EMEA Stage 1,Fnatic,Alfajer,TR,SENTINEL,B
VCT 2025: EMEA Stage 1,Apeks,MOLSI,PL,SENTINEL,B
VCT 2025: EMEA Stage 1,NaVi,koalanoob,CA,DUELIST,B
VCT 2025: EMEA Stage 1,FUT Esports,AtaKaptan,TR,CONTROLLER,C
VCT 2025: EMEA Stage 1,BBL Esports,Jamppi,FI,INITIATOR,C
VCT 2025: EMEA Stage 1,GIANTX,westside,PL,SENTINEL,C
VCT 2025: EMEA Stage 1,Team Vitality,Kicks,EE,INITIATOR,C
VCT 2025: EMEA Stage 1,Team Heretics,Boo,LT,CONTROLLER,B
VCT 2025: EMEA Stage 1,Team Vitality,Less,BR,SENTINEL,C
VCT 2025: EMEA Stage 1,Team Liquid,paTiTek,PL,INITIATOR,C
VCT 2025: EMEA Stage 1,Karmine Corp,Elite,TR,SENTINEL,C
VCT 2025: EMEA Stage 1,Team Liquid,kamo,PL,DUELIST,B
VCT 2025: EMEA Stage 1,Team Vitality,Derke,FI,DUELIST,C
VCT 2025: EMEA Stage 1,Fnatic,Boaster,GB,CONTROLLER,C
VCT 2025: EMEA Stage 1,Movistar KOI,Filu,PL,DUELIST,C
VCT 2025: EMEA Stage 1,GIANTX,Flickless,BE,INITIATOR,C
VCT 2025: EMEA Stage 1,Team Liquid,Serial,LV,FLEX,C
VCT 2025: EMEA Stage 1,Movistar KOI,sheydos,RU,SENTINEL,C
VCT 2025: EMEA Stage 1,GIANTX,runneR,MK,INITIATOR,C
VCT 2025: EMEA Stage 1,FUT Esports,qRaxs,TR,INITIATOR,C
VCT 2025: EMEA Stage 1,Gentle Mates,Kada,FR,CONTROLLER,C
VCT 2025: EMEA Stage 1,Karmine Corp,saadhak,AR,INITIATOR,B
VCT 2025: EMEA Stage 1,Apeks,AvovA,DK,CONTROLLER,C
VCT 2025: EMEA Stage 1,GIANTX,purp0,RU,DUELIST,C
VCT 2025: EMEA Stage 1,Apeks,batujnax,TR,SENTINEL,C
VCT 2025: EMEA Stage 1,Team Vitality,Sayf,SE,INITIATOR,C
VCT 2025: EMEA Stage 1,Movistar KOI,grubinho,PL,CONTROLLER,D
VCT 2025: EMEA Stage 1,Movistar KOI,flyuh,US,SENTINEL,C
VCT 2025: EMEA Stage 1,Gentle Mates,Zyppan,SE,INITIATOR,D
VCT 2025: EMEA Stage 1,NaVi,ANGE1,UA,INITIATOR,D
VCT 2025: EMEA Stage 1,Gentle Mates,Click,DE,DUELIST,D
VCT 2025: EMEA Stage 1,GIANTX,tomaszy,PT,DUELIST,D
VCT 2025: EMEA Stage 1,Apeks,Governor,KR,INITIATOR,D
VCT 2025: EMEA Stage 2,NaVi,Ruxic,TR,CONTROLLER,A
VCT 2025: EMEA Stage 2,Team Liquid,keiko,GB,FLEX,A
VCT 2025: EMEA Stage 2,Karmine Corp,SUYGETSU,UN,CONTROLLER,A
VCT 2025: EMEA Stage 2,Team Liquid,nAts,RU,SENTINEL,A
VCT 2025: EMEA Stage 2,Team Heretics,RieNs,TR,INITIATOR,A
VCT 2025: EMEA Stage 2,NaVi,hiro,TR,SENTINEL,A
VCT 2025: EMEA Stage 2,Team Heretics,Wo0t,TR,DUELIST,A
VCT 2025: EMEA Stage 2,Team Vitality,Derke,FI,DUELIST,A
VCT 2025: EMEA Stage 2,Team Vitality,Less,BR,SENTINEL,A
VCT 2025: EMEA Stage 2,Team Vitality,Sayf,SE,DUELIST,C
VCT 2025: EMEA Stage 2,Fnatic,kaajak,PL,DUELIST,B
VCT 2025: EMEA Stage 2,Team Liquid,trexx,RU,INITIATOR,A
VCT 2025: EMEA Stage 2,Karmine Corp,Avez,EG,INITIATOR,B
VCT 2025: EMEA Stage 2,Fnatic,Alfajer,TR,SENTINEL,B
VCT 2025: EMEA Stage 2,GIANTX,ara,RO,DUELIST,B
VCT 2025: EMEA Stage 2,Fnatic,crashies,US,INITIATOR,B
VCT 2025: EMEA Stage 2,FUT Esports,cNed,TR,CONTROLLER,B
VCT 2025: EMEA Stage 2,BBL Esports,PROFEK,PL,CONTROLLER,C
VCT 2025: EMEA Stage 2,Karmine Corp,marteen,CZ,DUELIST,B
VCT 2025: EMEA Stage 2,GIANTX,grubinho,PL,CONTROLLER,B
VCT 2025: EMEA Stage 2,GIANTX,westside,PL,SENTINEL,C
VCT 2025: EMEA Stage 2,FUT Esports,yetujey,TR,SENTINEL,B
VCT 2025: EMEA Stage 2,Fnatic,Chronicle,RU,SENTINEL,B
VCT 2025: EMEA Stage 2,Team Liquid,paTiTek,PL,INITIATOR,A
VCT 2025: EMEA Stage 2,Gentle Mates,Minny,CZ,SENTINEL,B
VCT 2025: EMEA Stage 2,Team Heretics,MiniBoo,LT,DUELIST,A
VCT 2025: EMEA Stage 2,NaVi,alexiiik,CZ,DUELIST,C
VCT 2025: EMEA Stage 2,Gentle Mates,ComeBack,TR,DUELIST,B
VCT 2025: EMEA Stage 2,BBL Esports,MAGNUM,CZ,SENTINEL,C
VCT 2025: EMEA Stage 2,NaVi,Shao,UN,INITIATOR,B
VCT 2025: EMEA Stage 2,GIANTX,Flickless,BE,INITIATOR,B
VCT 2025: EMEA Stage 2,Movistar KOI,baddyG,PL,CONTROLLER,B
VCT 2025: EMEA Stage 2,Team Heretics,benjyfishy,GB,SENTINEL,C
VCT 2025: EMEA Stage 2,Apeks,penny,CA,DUELIST,C
